anio,departamento,tamanio,n_empresas,n_nacimientos,n_muertes,alfabetismo,accesos_a_estudios_terciarios,anios_de_educacion_promedio,promocion_educacion_media_cb,pobreza,informalidad,desempleo_en_jovenes,gini,acceso_a_internet,ingresos_de_los_hogares,tasa_de_desempleo,porcentaje_de_personal_presupuestado_en_la_intendencia,part_act_econ
2016,cerro largo,grandes,6,0,0,0.864,0.101,0.269,0.633,0.819,0.295,0.518,0.779,0.39,0.106,0.621,0.241,1.8
2016,cerro largo,medianas,58,2,0,0.864,0.101,0.269,0.633,0.819,0.295,0.518,0.779,0.39,0.106,0.621,0.241,1.8
2016,cerro largo,micro,2302,385,368,0.864,0.101,0.269,0.633,0.819,0.295,0.518,0.779,0.39,0.106,0.621,0.241,1.8
2016,cerro largo,pequeñas,352,16,13,0.864,0.101,0.269,0.633,0.819,0.295,0.518,0.779,0.39,0.106,0.621,0.241,1.8
2016,colonia,grandes,22,0,0,0.959,0.208,0.424,0.726,0.94,0.646,0.765,0.719,0.517,0.403,0.849,0.397,4.8
2016,colonia,medianas,182,3,2,0.959,0.208,0.424,0.726,0.94,0.646,0.765,0.719,0.517,0.403,0.849,0.397,4.8
2016,colonia,micro,6210,1057,988,0.959,0.208,0.424,0.726,0.94,0.646,0.765,0.719,0.517,0.403,0.849,0.397,4.8
2016,colonia,pequeñas,1029,32,36,0.959,0.208,0.424,0.726,0.94,0.646,0.765,0.719,0.517,0.403,0.849,0.397,4.8
2016,durazno,grandes,6,1,0,0.886,0.17,0.329,0.532,0.849,0.527,0.481,0.586,0.416,0.258,0.504,0.326,1.5
2016,durazno,medianas,36,0,0,0.886,0.17,0.329,0.532,0.849,0.527,0.481,0.586,0.416,0.258,0.504,0.326,1.5
2016,durazno,micro,1992,339,311,0.886,0.17,0.329,0.532,0.849,0.527,0.481,0.586,0.416,0.258,0.504,0.326,1.5
2016,durazno,pequeñas,301,11,16,0.886,0.17,0.329,0.532,0.849,0.527,0.481,0.586,0.416,0.258,0.504,0.326,1.5
2016,flores,grandes,5,0,0,0.908,0.147,0.342,0.565,0.943,0.465,0.58,0.632,0.511,0.388,0.739,0.057,0.7
2016,flores,medianas,20,0,0,0.908,0.147,0.342,0.565,0.943,0.465,0.58,0.632,0.511,0.388,0.739,0.057,0.7
2016,flores,micro,1085,172,172,0.908,0.147,0.342,0.565,0.943,0.465,0.58,0.632,0.511,0.388,0.739,0.057,0.7
2016,flores,pequeñas,179,6,10,0.908,0.147,0.342,0.565,0.943,0.465,0.58,0.632,0.511,0.388,0.739,0.057,0.7
2016,florida,grandes,4,0,0,0.943,0.263,0.407,0.658,0.926,0.601,0.362,0.663,0.595,0.441,0.743,0.526,1.9
2016,florida,medianas,63,0,0,0.943,0.263,0.407,0.658,0.926,0.601,0.362,0.663,0.595,0.441,0.743,0.526,1.9
2016,florida,micro,2742,515,491,0.943,0.263,0.407,0.658,0.926,0.601,0.362,0.663,0.595,0.441,0.743,0.526,1.9
2016,florida,pequeñas,435,18,20,0.943,0.263,0.407,0.658,0.926,0.601,0.362,0.663,0.595,0.441,0.743,0.526,1.9
2016,lavalleja,grandes,7,0,0,0.876,0.175,0.293,0.495,0.852,0.473,0.597,0.536,0.522,0.318,0.683,0.395,1.6
2016,lavalleja,medianas,58,1,1,0.876,0.175,0.293,0.495,0.852,0.473,0.597,0.536,0.522,0.318,0.683,0.395,1.6
2016,lavalleja,micro,1997,291,279,0.876,0.175,0.293,0.495,0.852,0.473,0.597,0.536,0.522,0.318,0.683,0.395,1.6
2016,lavalleja,pequeñas,338,16,11,0.876,0.175,0.293,0.495,0.852,0.473,0.597,0.536,0.522,0.318,0.683,0.395,1.6
2016,maldonado,grandes,30,1,0,0.958,0.211,0.456,0.642,0.967,0.611,0.736,0.639,0.557,0.488,0.731,0.514,5.5
2016,maldonado,medianas,324,8,7,0.958,0.211,0.456,0.642,0.967,0.611,0.736,0.639,0.557,0.488,0.731,0.514,5.5
2016,maldonado,micro,9609,2028,1639,0.958,0.211,0.456,0.642,0.967,0.611,0.736,0.639,0.557,0.488,0.731,0.514,5.5
2016,maldonado,pequeñas,1819,124,135,0.958,0.211,0.456,0.642,0.967,0.611,0.736,0.639,0.557,0.488,0.731,0.514,5.5
2016,montevideo,grandes,646,5,8,0.958,0.603,0.602,0.357,0.783,0.737,0.648,0.459,0.7,0.728,0.639,0.757,50.5
2016,montevideo,medianas,3274,50,52,0.958,0.603,0.602,0.357,0.783,0.737,0.648,0.459,0.7,0.728,0.639,0.757,50.5
2016,montevideo,micro,68402,10087,10364,0.958,0.603,0.602,0.357,0.783,0.737,0.648,0.459,0.7,0.728,0.639,0.757,50.5
2016,montevideo,pequeñas,13694,525,538,0.958,0.603,0.602,0.357,0.783,0.737,0.648,0.459,0.7,0.728,0.639,0.757,50.5
2016,paysandu,grandes,14,0,0,0.906,0.176,0.38,0.597,0.89,0.558,0.614,0.616,0.489,0.299,0.626,0.476,2.6
2016,paysandu,medianas,114,0,0,0.906,0.176,0.38,0.597,0.89,0.558,0.614,0.616,0.489,0.299,0.626,0.476,2.6
2016,paysandu,micro,4246,751,733,0.906,0.176,0.38,0.597,0.89,0.558,0.614,0.616,0.489,0.299,0.626,0.476,2.6
2016,paysandu,pequeñas,754,34,22,0.906,0.176,0.38,0.597,0.89,0.558,0.614,0.616,0.489,0.299,0.626,0.476,2.6
2016,rio negro,grandes,7,0,0,0.866,0.23,0.406,0.581,0.948,0.626,0.534,0.679,0.581,0.343,0.625,0.199,2.1
2016,rio negro,medianas,48,3,2,0.866,0.23,0.406,0.581,0.948,0.626,0.534,0.679,0.581,0.343,0.625,0.199,2.1
2016,rio negro,micro,2166,408,410,0.866,0.23,0.406,0.581,0.948,0.626,0.534,0.679,0.581,0.343,0.625,0.199,2.1
2016,rio negro,pequeñas,357,11,14,0.866,0.23,0.406,0.581,0.948,0.626,0.534,0.679,0.581,0.343,0.625,0.199,2.1
2016,rivera,grandes,8,0,0,0.812,0.158,0.281,0.458,0.695,0.302,0.584,0.489,0.45,0.161,0.717,0.563,2.1
2016,rivera,medianas,70,1,0,0.812,0.158,0.281,0.458,0.695,0.302,0.584,0.489,0.45,0.161,0.717,0.563,2.1
2016,rivera,micro,2733,475,503,0.812,0.158,0.281,0.458,0.695,0.302,0.584,0.489,0.45,0.161,0.717,0.563,2.1
2016,rivera,pequeñas,442,21,17,0.812,0.158,0.281,0.458,0.695,0.302,0.584,0.489,0.45,0.161,0.717,0.563,2.1
2016,rocha,grandes,3,0,0,0.905,0.188,0.36,0.532,0.867,0.451,0.516,0.673,0.512,0.31,0.605,0.222,1.8
2016,rocha,medianas,60,0,1,0.905,0.188,0.36,0.532,0.867,0.451,0.516,0.673,0.512,0.31,0.605,0.222,1.8
2016,rocha,micro,3560,796,693,0.905,0.188,0.36,0.532,0.867,0.451,0.516,0.673,0.512,0.31,0.605,0.222,1.8
2016,rocha,pequeñas,522,37,49,0.905,0.188,0.36,0.532,0.867,0.451,0.516,0.673,0.512,0.31,0.605,0.222,1.8
2016,salto,grandes,17,0,0,0.891,0.385,0.457,0.535,0.929,0.49,0.561,0.592,0.583,0.368,0.609,0.454,2.7
2016,salto,medianas,135,1,2,0.891,0.385,0.457,0.535,0.929,0.49,0.561,0.592,0.583,0.368,0.609,0.454,2.7
2016,salto,micro,3427,667,595,0.891,0.385,0.457,0.535,0.929,0.49,0.561,0.592,0.583,0.368,0.609,0.454,2.7
2016,salto,pequeñas,590,21,18,0.891,0.385,0.457,0.535,0.929,0.49,0.561,0.592,0.583,0.368,0.609,0.454,2.7
2016,san jose,grandes,16,0,0,0.95,0.156,0.341,0.514,0.974,0.616,0.43,0.746,0.578,0.395,0.739,0.502,2.9
2016,san jose,medianas,107,1,1,0.95,0.156,0.341,0.514,0.974,0.616,0.43,0.746,0.578,0.395,0.739,0.502,2.9
2016,san jose,micro,4321,770,702,0.95,0.156,0.341,0.514,0.974,0.616,0.43,0.746,0.578,0.395,0.739,0.502,2.9
2016,san jose,pequeñas,605,23,25,0.95,0.156,0.341,0.514,0.974,0.616,0.43,0.746,0.578,0.395,0.739,0.502,2.9
2016,soriano,grandes,9,0,0,0.927,0.184,0.365,0.528,0.92,0.402,0.576,0.576,0.687,0.38,0.624,0.723,2.2
2016,soriano,medianas,79,1,1,0.927,0.184,0.365,0.528,0.92,0.402,0.576,0.576,0.687,0.38,0.624,0.723,2.2
2016,soriano,micro,3195,501,508,0.927,0.184,0.365,0.528,0.92,0.402,0.576,0.576,0.687,0.38,0.624,0.723,2.2
2016,soriano,pequeñas,523,23,13,0.927,0.184,0.365,0.528,0.92,0.402,0.576,0.576,0.687,0.38,0.624,0.723,2.2
2016,tacuarembo,grandes,8,0,0,0.879,0.203,0.343,0.516,0.809,0.441,0.535,0.599,0.408,0.227,0.673,0.236,2
2016,tacuarembo,medianas,65,2,1,0.879,0.203,0.343,0.516,0.809,0.441,0.535,0.599,0.408,0.227,0.673,0.236,2
2016,tacuarembo,micro,3132,640,607,0.879,0.203,0.343,0.516,0.809,0.441,0.535,0.599,0.408,0.227,0.673,0.236,2
2016,tacuarembo,pequeñas,420,16,16,0.879,0.203,0.343,0.516,0.809,0.441,0.535,0.599,0.408,0.227,0.673,0.236,2
2016,treinta y tres,grandes,4,0,0,0.818,0.094,0.286,0.497,0.768,0.399,0.579,0.556,0.411,0.195,0.569,0.393,1.2
2016,treinta y tres,medianas,34,2,1,0.818,0.094,0.286,0.497,0.768,0.399,0.579,0.556,0.411,0.195,0.569,0.393,1.2
2016,treinta y tres,micro,1741,332,327,0.818,0.094,0.286,0.497,0.768,0.399,0.579,0.556,0.411,0.195,0.569,0.393,1.2
2016,treinta y tres,pequeñas,243,11,10,0.818,0.094,0.286,0.497,0.768,0.399,0.579,0.556,0.411,0.195,0.569,0.393,1.2
2017,artigas,grandes,1,0,0,0.879,0.198,0.369,0.644,0.824,0.355,0.565,0.582,0.427,0.194,0.664,0.287,1.5
2017,artigas,medianas,39,0,0,0.879,0.198,0.369,0.644,0.824,0.355,0.565,0.582,0.427,0.194,0.664,0.287,1.5
2017,artigas,micro,2081,403,368,0.879,0.198,0.369,0.644,0.824,0.355,0.565,0.582,0.427,0.194,0.664,0.287,1.5
2017,artigas,pequeñas,296,7,6,0.879,0.198,0.369,0.644,0.824,0.355,0.565,0.582,0.427,0.194,0.664,0.287,1.5
2017,canelones,grandes,45,0,0,0.931,0.28,0.421,0.58,0.926,0.581,0.602,0.612,0.611,0.412,0.647,0.597,10.6
2017,canelones,medianas,531,10,8,0.931,0.28,0.421,0.58,0.926,0.581,0.602,0.612,0.611,0.412,0.647,0.597,10.6
2017,canelones,micro,18609,3935,3166,0.931,0.28,0.421,0.58,0.926,0.581,0.602,0.612,0.611,0.412,0.647,0.597,10.6
2017,canelones,pequeñas,2664,134,124,0.931,0.28,0.421,0.58,0.926,0.581,0.602,0.612,0.611,0.412,0.647,0.597,10.6
2017,cerro largo,grandes,5,0,0,0.883,0.114,0.303,0.65,0.851,0.337,0.476,0.739,0.455,0.114,0.777,0.269,1.9
2017,cerro largo,medianas,63,1,0,0.883,0.114,0.303,0.65,0.851,0.337,0.476,0.739,0.455,0.114,0.777,0.269,1.9
2017,cerro largo,micro,2366,439,388,0.883,0.114,0.303,0.65,0.851,0.337,0.476,0.739,0.455,0.114,0.777,0.269,1.9
2017,cerro largo,pequeñas,366,16,19,0.883,0.114,0.303,0.65,0.851,0.337,0.476,0.739,0.455,0.114,0.777,0.269,1.9
2017,colonia,grandes,24,0,0,0.94,0.177,0.404,0.727,0.964,0.63,0.422,0.766,0.58,0.379,0.819,0.411,4.8
2017,colonia,medianas,180,1,4,0.94,0.177,0.404,0.727,0.964,0.63,0.422,0.766,0.58,0.379,0.819,0.411,4.8
2017,colonia,micro,6299,1057,1021,0.94,0.177,0.404,0.727,0.964,0.63,0.422,0.766,0.58,0.379,0.819,0.411,4.8
2017,colonia,pequeñas,1031,45,34,0.94,0.177,0.404,0.727,0.964,0.63,0.422,0.766,0.58,0.379,0.819,0.411,4.8
2017,durazno,grandes,6,0,0,0.937,0.194,0.344,0.518,0.874,0.504,0.578,0.649,0.462,0.256,0.389,0.294,1.5
2017,durazno,medianas,43,0,0,0.937,0.194,0.344,0.518,0.874,0.504,0.578,0.649,0.462,0.256,0.389,0.294,1.5
2017,durazno,micro,2030,343,369,0.937,0.194,0.344,0.518,0.874,0.504,0.578,0.649,0.462,0.256,0.389,0.294,1.5
2017,durazno,pequeñas,294,19,11,0.937,0.194,0.344,0.518,0.874,0.504,0.578,0.649,0.462,0.256,0.389,0.294,1.5
2017,flores,grandes,5,0,0,0.948,0.163,0.343,0.643,0.968,0.572,0.659,0.779,0.529,0.353,0.761,0.048,0.7
2017,flores,medianas,17,0,0,0.948,0.163,0.343,0.643,0.968,0.572,0.659,0.779,0.529,0.353,0.761,0.048,0.7
2017,flores,micro,1096,176,158,0.948,0.163,0.343,0.643,0.968,0.572,0.659,0.779,0.529,0.353,0.761,0.048,0.7
2017,flores,pequeñas,168,7,6,0.948,0.163,0.343,0.643,0.968,0.572,0.659,0.779,0.529,0.353,0.761,0.048,0.7
2017,florida,grandes,5,0,0,0.925,0.212,0.351,0.67,0.907,0.572,0.504,0.659,0.6,0.377,0.775,0.488,1.9
2017,florida,medianas,63,2,0,0.925,0.212,0.351,0.67,0.907,0.572,0.504,0.659,0.6,0.377,0.775,0.488,1.9
2017,florida,micro,2819,565,476,0.925,0.212,0.351,0.67,0.907,0.572,0.504,0.659,0.6,0.377,0.775,0.488,1.9
2017,florida,pequeñas,428,14,16,0.925,0.212,0.351,0.67,0.907,0.572,0.504,0.659,0.6,0.377,0.775,0.488,1.9
2017,lavalleja,grandes,7,0,0,0.904,0.158,0.31,0.495,0.941,0.545,0.568,0.766,0.604,0.281,0.554,0.375,1.6
2017,lavalleja,medianas,52,0,0,0.904,0.158,0.31,0.495,0.941,0.545,0.568,0.766,0.604,0.281,0.554,0.375,1.6
2017,lavalleja,micro,2068,345,283,0.904,0.158,0.31,0.495,0.941,0.545,0.568,0.766,0.604,0.281,0.554,0.375,1.6
2017,lavalleja,pequeñas,338,15,17,0.904,0.158,0.31,0.495,0.941,0.545,0.568,0.766,0.604,0.281,0.554,0.375,1.6
2017,maldonado,grandes,26,1,1,0.971,0.231,0.467,0.656,0.97,0.587,0.646,0.636,0.607,0.468,0.687,0.459,5.7
2017,maldonado,medianas,325,16,5,0.971,0.231,0.467,0.656,0.97,0.587,0.646,0.636,0.607,0.468,0.687,0.459,5.7
2017,maldonado,micro,9998,2027,1787,0.971,0.231,0.467,0.656,0.97,0.587,0.646,0.636,0.607,0.468,0.687,0.459,5.7
2017,maldonado,pequeñas,1817,116,126,0.971,0.231,0.467,0.656,0.97,0.587,0.646,0.636,0.607,0.468,0.687,0.459,5.7
2017,montevideo,grandes,667,6,8,0.955,0.66,0.633,0.347,0.815,0.751,0.611,0.472,0.726,0.753,0.642,0.762,49.8
2017,montevideo,medianas,3293,43,46,0.955,0.66,0.633,0.347,0.815,0.751,0.611,0.472,0.726,0.753,0.642,0.762,49.8
2017,montevideo,micro,73295,14839,11731,0.955,0.66,0.633,0.347,0.815,0.751,0.611,0.472,0.726,0.753,0.642,0.762,49.8
2017,montevideo,pequeñas,13457,491,494,0.955,0.66,0.633,0.347,0.815,0.751,0.611,0.472,0.726,0.753,0.642,0.762,49.8
2017,paysandu,grandes,14,0,0,0.871,0.251,0.39,0.617,0.885,0.583,0.574,0.616,0.566,0.326,0.754,0.474,2.7
2017,paysandu,medianas,116,0,0,0.871,0.251,0.39,0.617,0.885,0.583,0.574,0.616,0.566,0.326,0.754,0.474,2.7
2017,paysandu,micro,4298,765,678,0.871,0.251,0.39,0.617,0.885,0.583,0.574,0.616,0.566,0.326,0.754,0.474,2.7
2017,paysandu,pequeñas,734,26,29,0.871,0.251,0.39,0.617,0.885,0.583,0.574,0.616,0.566,0.326,0.754,0.474,2.7
2017,rio negro,grandes,8,0,0,0.876,0.191,0.375,0.667,0.938,0.573,0.483,0.592,0.563,0.313,0.671,0.17,2.1
2017,rio negro,medianas,48,0,1,0.876,0.191,0.375,0.667,0.938,0.573,0.483,0.592,0.563,0.313,0.671,0.17,2.1
2017,rio negro,micro,2232,459,454,0.876,0.191,0.375,0.667,0.938,0.573,0.483,0.592,0.563,0.313,0.671,0.17,2.1
2017,rio negro,pequeñas,331,9,13,0.876,0.191,0.375,0.667,0.938,0.573,0.483,0.592,0.563,0.313,0.671,0.17,2.1
2017,rivera,grandes,7,0,0,0.858,0.191,0.315,0.493,0.797,0.327,0.484,0.626,0.497,0.153,0.697,0.485,2.1
2017,rivera,medianas,70,0,0,0.858,0.191,0.315,0.493,0.797,0.327,0.484,0.626,0.497,0.153,0.697,0.485,2.1
2017,rivera,micro,2741,507,485,0.858,0.191,0.315,0.493,0.797,0.327,0.484,0.626,0.497,0.153,0.697,0.485,2.1
2017,rivera,pequeñas,429,14,21,0.858,0.191,0.315,0.493,0.797,0.327,0.484,0.626,0.497,0.153,0.697,0.485,2.1
2017,rocha,grandes,3,0,0,0.905,0.204,0.38,0.607,0.9,0.514,0.377,0.616,0.497,0.336,0.626,0.218,1.9
2017,rocha,medianas,61,0,0,0.905,0.204,0.38,0.607,0.9,0.514,0.377,0.616,0.497,0.336,0.626,0.218,1.9
2017,rocha,micro,3595,738,662,0.905,0.204,0.38,0.607,0.9,0.514,0.377,0.616,0.497,0.336,0.626,0.218,1.9
2017,rocha,pequeñas,511,33,42,0.905,0.204,0.38,0.607,0.9,0.514,0.377,0.616,0.497,0.336,0.626,0.218,1.9
2017,salto,grandes,14,0,0,0.883,0.308,0.408,0.605,0.863,0.435,0.646,0.519,0.601,0.297,0.537,0.41,2.7
2017,salto,medianas,134,1,3,0.883,0.308,0.408,0.605,0.863,0.435,0.646,0.519,0.601,0.297,0.537,0.41,2.7
2017,salto,micro,3522,683,667,0.883,0.308,0.408,0.605,0.863,0.435,0.646,0.519,0.601,0.297,0.537,0.41,2.7
2017,salto,pequeñas,605,27,31,0.883,0.308,0.408,0.605,0.863,0.435,0.646,0.519,0.601,0.297,0.537,0.41,2.7
2017,san jose,grandes,15,0,0,0.929,0.091,0.316,0.475,0.98,0.589,0.551,0.826,0.595,0.348,0.739,0.482,3
2017,san jose,medianas,104,1,4,0.929,0.091,0.316,0.475,0.98,0.589,0.551,0.826,0.595,0.348,0.739,0.482,3
2017,san jose,micro,4481,861,743,0.929,0.091,0.316,0.475,0.98,0.589,0.551,0.826,0.595,0.348,0.739,0.482,3
2017,san jose,pequeñas,594,14,23,0.929,0.091,0.316,0.475,0.98,0.589,0.551,0.826,0.595,0.348,0.739,0.482,3
2017,soriano,grandes,7,0,0,0.878,0.202,0.35,0.571,0.938,0.394,0.496,0.669,0.651,0.323,0.607,0.389,2.1
2017,soriano,medianas,76,0,1,0.878,0.202,0.35,0.571,0.938,0.394,0.496,0.669,0.651,0.323,0.607,0.389,2.1
2017,soriano,micro,3271,572,486,0.878,0.202,0.35,0.571,0.938,0.394,0.496,0.669,0.651,0.323,0.607,0.389,2.1
2017,soriano,pequeñas,522,15,15,0.878,0.202,0.35,0.571,0.938,0.394,0.496,0.669,0.651,0.323,0.607,0.389,2.1
2017,tacuarembo,grandes,8,0,0,0.851,0.14,0.303,0.564,0.909,0.483,0.436,0.699,0.341,0.17,0.835,0.206,2.1
2017,tacuarembo,medianas,64,0,1,0.851,0.14,0.303,0.564,0.909,0.483,0.436,0.699,0.341,0.17,0.835,0.206,2.1
2017,tacuarembo,micro,3183,663,588,0.851,0.14,0.303,0.564,0.909,0.483,0.436,0.699,0.341,0.17,0.835,0.206,2.1
2017,tacuarembo,pequeñas,427,15,19,0.851,0.14,0.303,0.564,0.909,0.483,0.436,0.699,0.341,0.17,0.835,0.206,2.1
2017,treinta y tres,grandes,3,0,0,0.905,0.181,0.37,0.513,0.861,0.578,0.388,0.539,0.471,0.282,0.645,0.547,1.2
2017,treinta y tres,medianas,33,2,1,0.905,0.181,0.37,0.513,0.861,0.578,0.388,0.539,0.471,0.282,0.645,0.547,1.2
2017,treinta y tres,micro,1823,419,298,0.905,0.181,0.37,0.513,0.861,0.578,0.388,0.539,0.471,0.282,0.645,0.547,1.2
2017,treinta y tres,pequeñas,246,10,11,0.905,0.181,0.37,0.513,0.861,0.578,0.388,0.539,0.471,0.282,0.645,0.547,1.2
2018,artigas,grandes,3,0,0,0.847,0.185,0.351,0.679,0.824,0.324,0.423,0.659,0.458,0.158,0.679,0.259,1.5
2018,artigas,medianas,68,2,0,0.847,0.185,0.351,0.679,0.824,0.324,0.423,0.659,0.458,0.158,0.679,0.259,1.5
2018,artigas,micro,2270,584,418,0.847,0.185,0.351,0.679,0.824,0.324,0.423,0.659,0.458,0.158,0.679,0.259,1.5
2018,artigas,pequeñas,303,18,10,0.847,0.185,0.351,0.679,0.824,0.324,0.423,0.659,0.458,0.158,0.679,0.259,1.5
2018,canelones,grandes,123,0,2,0.936,0.322,0.437,0.62,0.936,0.599,0.576,0.599,0.626,0.442,0.648,0.584,10.5
2018,canelones,medianas,751,13,12,0.936,0.322,0.437,0.62,0.936,0.599,0.576,0.599,0.626,0.442,0.648,0.584,10.5
2018,canelones,micro,19238,3843,3505,0.936,0.322,0.437,0.62,0.936,0.599,0.576,0.599,0.626,0.442,0.648,0.584,10.5
2018,canelones,pequeñas,2625,109,116,0.936,0.322,0.437,0.62,0.936,0.599,0.576,0.599,0.626,0.442,0.648,0.584,10.5
2018,cerro largo,grandes,9,0,0,0.9,0.141,0.31,0.681,0.803,0.22,0.279,0.719,0.466,0.101,0.897,0.293,1.9
2018,cerro largo,medianas,87,0,0,0.9,0.141,0.31,0.681,0.803,0.22,0.279,0.719,0.466,0.101,0.897,0.293,1.9
2018,cerro largo,micro,2565,612,475,0.9,0.141,0.31,0.681,0.803,0.22,0.279,0.719,0.466,0.101,0.897,0.293,1.9
2018,cerro largo,pequeñas,354,14,22,0.9,0.141,0.31,0.681,0.803,0.22,0.279,0.719,0.466,0.101,0.897,0.293,1.9
2018,colonia,grandes,37,0,0,0.857,0.171,0.413,0.791,0.962,0.682,0.538,0.813,0.614,0.367,0.787,0.296,4.9
2018,colonia,medianas,269,1,3,0.857,0.171,0.413,0.791,0.962,0.682,0.538,0.813,0.614,0.367,0.787,0.296,4.9
2018,colonia,micro,6422,1178,1016,0.857,0.171,0.413,0.791,0.962,0.682,0.538,0.813,0.614,0.367,0.787,0.296,4.9
2018,colonia,pequeñas,977,44,51,0.857,0.171,0.413,0.791,0.962,0.682,0.538,0.813,0.614,0.367,0.787,0.296,4.9
2018,durazno,grandes,10,0,1,0.888,0.181,0.363,0.61,0.885,0.532,0.603,0.646,0.495,0.255,0.273,0.291,1.5
2018,durazno,medianas,65,0,0,0.888,0.181,0.363,0.61,0.885,0.532,0.603,0.646,0.495,0.255,0.273,0.291,1.5
2018,durazno,micro,1972,335,362,0.888,0.181,0.363,0.61,0.885,0.532,0.603,0.646,0.495,0.255,0.273,0.291,1.5
2018,durazno,pequeñas,290,10,5,0.888,0.181,0.363,0.61,0.885,0.532,0.603,0.646,0.495,0.255,0.273,0.291,1.5
2018,flores,grandes,9,0,0,0.933,0.254,0.328,0.639,0.962,0.546,0.646,0.8,0.546,0.351,0.566,0.042,0.8
2018,flores,medianas,29,0,0,0.933,0.254,0.328,0.639,0.962,0.546,0.646,0.8,0.546,0.351,0.566,0.042,0.8
2018,flores,micro,1110,183,206,0.933,0.254,0.328,0.639,0.962,0.546,0.646,0.8,0.546,0.351,0.566,0.042,0.8
2018,flores,pequeñas,161,6,4,0.933,0.254,0.328,0.639,0.962,0.546,0.646,0.8,0.546,0.351,0.566,0.042,0.8
2018,florida,grandes,11,0,0,0.841,0.259,0.389,0.672,0.934,0.676,0.279,0.719,0.677,0.38,0.735,0.433,2
2018,florida,medianas,107,1,2,0.841,0.259,0.389,0.672,0.934,0.676,0.279,0.719,0.677,0.38,0.735,0.433,2
2018,florida,micro,2837,507,545,0.841,0.259,0.389,0.672,0.934,0.676,0.279,0.719,0.677,0.38,0.735,0.433,2
2018,florida,pequeñas,408,17,19,0.841,0.259,0.389,0.672,0.934,0.676,0.279,0.719,0.677,0.38,0.735,0.433,2
2018,lavalleja,grandes,12,0,0,0.947,0.214,0.343,0.529,0.897,0.584,0.589,0.693,0.649,0.302,0.629,0.421,1.6
2018,lavalleja,medianas,80,0,0,0.947,0.214,0.343,0.529,0.897,0.584,0.589,0.693,0.649,0.302,0.629,0.421,1.6
2018,lavalleja,micro,2184,421,355,0.947,0.214,0.343,0.529,0.897,0.584,0.589,0.693,0.649,0.302,0.629,0.421,1.6
2018,lavalleja,pequeñas,331,15,17,0.947,0.214,0.343,0.529,0.897,0.584,0.589,0.693,0.649,0.302,0.629,0.421,1.6
2018,maldonado,grandes,42,0,0,0.834,0.258,0.463,0.704,0.973,0.589,0.514,0.693,0.635,0.452,0.685,0.418,5.7
2018,maldonado,medianas,426,6,6,0.834,0.258,0.463,0.704,0.973,0.589,0.514,0.693,0.635,0.452,0.685,0.418,5.7
2018,maldonado,micro,10381,2199,1923,0.834,0.258,0.463,0.704,0.973,0.589,0.514,0.693,0.635,0.452,0.685,0.418,5.7
2018,maldonado,pequeñas,1754,93,120,0.834,0.258,0.463,0.704,0.973,0.589,0.514,0.693,0.635,0.452,0.685,0.418,5.7
2018,montevideo,grandes,1077,7,5,0.963,0.685,0.645,0.441,0.81,0.759,0.618,0.465,0.749,0.76,0.612,0.76,49.1
2018,montevideo,medianas,4330,64,33,0.963,0.685,0.645,0.441,0.81,0.759,0.618,0.465,0.749,0.76,0.612,0.76,49.1
2018,montevideo,micro,74244,13537,13707,0.963,0.685,0.645,0.441,0.81,0.759,0.618,0.465,0.749,0.76,0.612,0.76,49.1
2018,montevideo,pequeñas,12459,487,500,0.963,0.685,0.645,0.441,0.81,0.759,0.618,0.465,0.749,0.76,0.612,0.76,49.1
2018,paysandu,grandes,26,0,2,0.854,0.224,0.403,0.672,0.906,0.55,0.507,0.596,0.587,0.302,0.637,0.459,2.7
2018,paysandu,medianas,168,1,1,0.854,0.224,0.403,0.672,0.906,0.55,0.507,0.596,0.587,0.302,0.637,0.459,2.7
2018,paysandu,micro,4437,829,745,0.854,0.224,0.403,0.672,0.906,0.55,0.507,0.596,0.587,0.302,0.637,0.459,2.7
2018,paysandu,pequeñas,682,33,30,0.854,0.224,0.403,0.672,0.906,0.55,0.507,0.596,0.587,0.302,0.637,0.459,2.7
2018,rio negro,grandes,14,0,0,0.812,0.196,0.337,0.748,0.929,0.58,0.581,0.693,0.586,0.251,0.516,0.156,2.6
2018,rio negro,medianas,86,1,1,0.812,0.196,0.337,0.748,0.929,0.58,0.581,0.693,0.586,0.251,0.516,0.156,2.6
2018,rio negro,micro,2262,474,429,0.812,0.196,0.337,0.748,0.929,0.58,0.581,0.693,0.586,0.251,0.516,0.156,2.6
2018,rio negro,pequeñas,291,11,5,0.812,0.196,0.337,0.748,0.929,0.58,0.581,0.693,0.586,0.251,0.516,0.156,2.6
2018,rivera,grandes,12,0,0,0.889,0.161,0.324,0.523,0.786,0.301,0.49,0.606,0.538,0.147,0.658,0.441,2.1
2018,rivera,medianas,101,2,2,0.889,0.161,0.324,0.523,0.786,0.301,0.49,0.606,0.538,0.147,0.658,0.441,2.1
2018,rivera,micro,3036,765,538,0.889,0.161,0.324,0.523,0.786,0.301,0.49,0.606,0.538,0.147,0.658,0.441,2.1
2018,rivera,pequeñas,387,16,24,0.889,0.161,0.324,0.523,0.786,0.301,0.49,0.606,0.538,0.147,0.658,0.441,2.1
2018,rocha,grandes,11,0,0,0.887,0.159,0.355,0.633,0.907,0.475,0.789,0.612,0.486,0.307,0.519,0.203,1.9
